id,id,title,views,prize_id,office_id,juchae,jukwan,apply_period,prize_1st,apply_url,image_url,field,prize,office,target,act_id,all
1123,1123,"(교육/강연) 카카오엔터프라이즈와 함께 하는 AI,블록체인 [작심 60일] 코스",464,5,11,구름,(주)오픈놀,2022.09.07~2022.09.25,IR 피칭대회의 우수 팀 상금 수여,https://ict-gwangju.goorm.io/?utm_source=allforyoung&utm_medium=affiliate&utm_campaign=ict-gwangju4&,https://www.thinkcontest.com/ufiles/contest/c5747e7c371b5ca007bcc8cd39a22273980db9aa.png,대외활동,기타,기타,대학생/대학원생/일반인/고등학생/제한없음,1125.0,대외활동 기타 기타대학생/대학원생/일반인/고등학생/제한없음
1124,1124,(봉사활동) 2022 아이쿠스 겨울 유럽드리머즈 (152~155기 모집중),1095,5,9,아이쿠스,(주)오픈놀,2022.09.07~2022.10.17,IR 피칭대회의 우수 팀 상금 수여,http://icoos.kr,https://www.thinkcontest.com/ufiles/contest/63c03b254bc306ff3d3579541cd6091ce86e9656.jpg,대외활동봉사활동,기타,학회/비영리단체,대학생/대학원생,1126.0,대외활동봉사활동 학회/비영리단체 기타대학생/대학원생
1125,1125,(교육/강연) 202 수원 세계유산도시 포럼에 여러분을 초대합니다!,38,5,1,"수원시, 수원컨벤션센터","수원시, 수원컨벤션센터","

(봉사활동) 2022 아이쿠스 겨울 유럽드리머즈 (152~155기 모집중)


대외활동
봉사활동

",IR 피칭대회의 우수 팀 상금 수여,http://heritagesuwon.or.kr/,https://www.thinkcontest.com/ufiles/contest/04b5ad6c91721ccd9ec0b527bb749eb4ee3abef4.jpg,대외활동,기타,중앙정부/기관,대학생/대학원생/일반인,1127.0,대외활동 중앙정부/기관 기타대학생/대학원생/일반인
1126,1126,국제청년센터 본부운영단 홍보국원,605,5,9,국제청년센터,"수원시, 수원컨벤션센터",2022.08.11~2022.12.20,IR 피칭대회의 우수 팀 상금 수여,https://icy21vote.modoo.at/,https://www.thinkcontest.com/ufiles/contest/1a5fd6458234508f9f7457014459f95a54349ad5.jpg,기획/아이디어디자인대외활동봉사활동,기타,학회/비영리단체,대학생/대학원생/홈페이지반드시참조,1128.0,기획/아이디어디자인대외활동봉사활동 학회/비영리단체 기타대학생/대학원생/홈페이지반드시참조
1127,1127,(서포터즈) 서울중구시설관리공단 제2기 중구FM서포터즈 모집,38,5,2,서울중구시설관리공단,"수원시, 수원컨벤션센터",2022.08.10~2022.09.29,IR 피칭대회의 우수 팀 상금 수여,https://www.e-junggu.or.kr,https://www.thinkcontest.com/ufiles/contest/d58405471c6309554cfae24b753eb318e835c775.png,대외활동,기타,공기업,대학생/일반인,1129.0,대외활동 공기업 기타대학생/일반인
1128,1128,(자원활동) 평화의 소녀상 벽화 기획단 모집,387,5,9,부산청년겨레하나,"수원시, 수원컨벤션센터",2022.09.08~2022.09.23,IR 피칭대회의 우수 팀 상금 수여,https://bit.ly/2022소녀상벽화_기획단,https://www.thinkcontest.com/ufiles/contest/3b3a63831b4a702dca9e894f77f4fa6e7e525c88.jpeg,대외활동,기타,학회/비영리단체,대학생/대학원생/일반인/부산 거주하는 20-35세 청년,1130.0,대외활동 학회/비영리단체 기타대학생/대학원생/일반인/부산 거주하는 20-35세 청년
1129,1129,(봉사활동) 드림빌더자원봉사단 주워드림 환경드림 플로깅 3탄,597,5,9,드리빌더자원봉사단,드리빌더자원봉사단,2022.09.08~2022.09.26,IR 피칭대회의 우수 팀 상금 수여,https://docs.google.com/forms/d/e/1FAIpQLScz_vBMmTMmEnWmQ23sNwRhfqu4F-Waa4Vda87Tkfckh6Wluw/viewform,https://www.thinkcontest.com/ufiles/contest/cb93bac1712860d532674f39bfaac7a9caa3071b.png,봉사활동,기타,학회/비영리단체,대학생/중학생/고등학생,1131.0,봉사활동 학회/비영리단체 기타대학생/중학생/고등학생
1130,1130,(기타) 남의집 취향큐레이터 모집,274,5,8,남의집,남의집,2022.09.08~2022.12.31,IR 피칭대회의 우수 팀 상금 수여,https://naamezip.com/preference,https://www.thinkcontest.com/ufiles/contest/29cc917352d40e973a1a6c7ae4fb48a1092e266b.png,대외활동,기타,중소/벤처기업,대학생/대학원생/일반인,1132.0,대외활동 중소/벤처기업 기타대학생/대학원생/일반인
1131,1131,(기타) 인스타그램 포트폴리오 제작 챌린지,524,5,8,오픈놀,남의집,2022.09.08~2022.09.22,IR 피칭대회의 우수 팀 상금 수여,https://bit.ly/3d1hxY5,https://www.thinkcontest.com/ufiles/contest/8459b2c8756d20d512606694a0e911e73c795d41.jpg,취업/창업,기타,중소/벤처기업,대학생/대학원생/일반인,1133.0,취업/창업 중소/벤처기업 기타대학생/대학원생/일반인
1132,1132,(서포터즈)2022 제1기 영케어러 가족돌봄청년 홍보 서포터즈 모집,411,5,11,광주서구지역사회보장협의체,광주서구지역사회보장협의체,2022.09.06~2022.09.30,IR 피칭대회의 우수 팀 상금 수여,http://forms.gle/a3oq1cqpF3xexML98,https://www.thinkcontest.com/ufiles/contest/c4ec087a68fc83d0b06088567a88000812a15b70.jpg,대외활동,기타,기타,대학생/대학원생/일반인/광주광역시 거주,1134.0,대외활동 기타 기타대학생/대학원생/일반인/광주광역시 거주
1133,1133,(교육/강연) 2022년 영등포구 1인 미디어 크리에이터 양성사업 교육생  모집,511,5,6,영등포구청,영등포구청,2022.09.08~2022.10.10,IR 피칭대회의 우수 팀 상금 수여,http://bit.ly/2022ydp,https://www.thinkcontest.com/ufiles/contest/63e661a34e5472fd30db30fce1423cce6cc3bd76.png,UCC/영상취업/창업,기타,지방자치단체,대학생/대학원생/일반인/서울시 거주 만 39세 이하 청년,1135.0,UCC/영상취업/창업 지방자치단체 기타대학생/대학원생/일반인/서울시 거주 만 39세 이하 청년
1134,1134,"(멘토링) [HPGI] 단기 온라인 멘토링 대외활동, 든든멘토 72기 모집 (~9/28)",587,5,8,(주)에이치피지인스티튜트,(주)에이치피지인스티튜트,"

(멘토링) [HPGI] 단기 온라인 멘토링 대외활동, 든든멘토 72기 모집 (~9/28)


대외활동
봉사활동

",IR 피칭대회의 우수 팀 상금 수여,https://www.gongblertv.com,https://www.thinkcontest.com/ufiles/contest/b6bfb39ca934b0bc97526c02c673eb60f791fcf3.png,대외활동봉사활동,기타,중소/벤처기업,대학생/대학원생,1136.0,대외활동봉사활동 중소/벤처기업 기타대학생/대학원생
1135,1135,"(봉사활동) 메리청년콰이어 10기, 메리청년오케스트라 15기 공연/콘텐츠 기획단원 모집",580,5,9,사단법인 문화예술봉사단메리,사단법인 문화예술봉사단메리,2022.09.01~2022.09.28,IR 피칭대회의 우수 팀 상금 수여,https://linktr.ee/merry.official,https://www.thinkcontest.com/ufiles/contest/b242260e9e8ed2cd7da59d6e1a2568875149a640.jpg,기획/아이디어예체능대외활동봉사활동,기타,학회/비영리단체,대학생/중학생/고등학생,1137.0,기획/아이디어예체능대외활동봉사활동 학회/비영리단체 기타대학생/중학생/고등학생
1136,1136,(행사) 2022 평택 문화지대 기반 활성화 사업 <랩소디 인 평택>,668,5,6,평택시문화재단,평택시문화재단,2022.09.04~2022.09.23,IR 피칭대회의 우수 팀 상금 수여,https://www.instagram.com/p/CiMfpE7pkNd/,https://www.thinkcontest.com/ufiles/contest/c7a90125f708a730fd840f5b6a5f9183a2e549bb.png,전시/페스티발,기타,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,1138.0,전시/페스티발 지방자치단체 기타대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
1137,1137,(교육/강연) 6기 클라우드 자동화 기반의 애플리케이션 개발 및 관리자 양성,789,5,1,고용노동부,한국정보교육원,2022.09.08~2022.09.25,IR 피칭대회의 우수 팀 상금 수여,http://www.keduit.com/renew_course_unemp/courseview.php?idx=3465&empkind=unemp,https://www.thinkcontest.com/ufiles/contest/41ac0627f05a0a77b2951010371ba52fdc206df8.png,게임/소프트웨어대외활동취업/창업,기타,중앙정부/기관,대학생/대학원생/일반인/고등학생,1139.0,게임/소프트웨어대외활동취업/창업 중앙정부/기관 기타대학생/대학원생/일반인/고등학생
1138,1138,디자인코리아 2022 주니어디자이너 잡플랫폼 모집,160,5,1,산업통상자원부,한국디자인진흥원,2022.08.31~2022.09.30,IR 피칭대회의 우수 팀 상금 수여,https://dk2022.iwinv.net/join/job.php,https://www.thinkcontest.com/ufiles/contest/4e0099679af402383f1a1fc1a2158ad2ff3d5baf.jpg,취업/창업,기타,중앙정부/기관,대학생/대학원생/일반인,1140.0,취업/창업 중앙정부/기관 기타대학생/대학원생/일반인
1139,1139,"제 1회 전국 어린이 나라사랑 그림, 글짓기 공모전",185,5,7,"박정희대통령기념재단, 마포문화원",박정희대통령기념재단,2022.09.07~2022.12.31,50만원,https://presidentparkchunghee.org/,https://www.thinkcontest.com/ufiles/contest/ff1bdbf4228f9111c7bf3b18d98acf3a45d46bf8.jpg,예체능문학/수기,기타,학교/재단/협회,어린이/초등학생,1141.0,예체능문학/수기 학교/재단/협회 기타어린이/초등학생
1140,1140,(기타) 1박 2일 만에 실천력 만렙 되기  | 방구석명상캠프,53,5,8,전인교육센터,전인교육센터,2022.09.08~2022.09.25,50만원,https://classmeditation.modoo.at/,https://www.thinkcontest.com/ufiles/contest/7b0c1a685eb840936e3a7282bdbfaadcca5861ba.jpg,대외활동,기타,중소/벤처기업,대학생/대학원생/일반인,1142.0,대외활동 중소/벤처기업 기타대학생/대학원생/일반인
1141,1141,(기타) 하나금융그룹 하나 디지털 파워 온 프로젝트 참여자 모집,73,5,3,하나금융그룹,아이들과미래재단,2022.09.07~2022.10.11,50만원,https://bit.ly/2022hanadigital,https://www.thinkcontest.com/ufiles/contest/c1e8c15e6ec6cd5f407ce720d282556777551618.jpg,대외활동,기타,대기업,대학생/대학원생,1143.0,대외활동 대기업 기타대학생/대학원생
1142,1142,(봉사활동) 9월 도토리 녹색봉사단 모집,567,5,9,사단법인 미래숲,사단법인 미래숲,2022.09.08~2022.09.22,50만원,http://www.futureforest.org/?fbclid=IwAR0JB6O7GrD5OS7iz3EvV1AabFsKZGF_axILC6mKsmBXYHmgY3rgu6TmPSI,https://www.thinkcontest.com/ufiles/contest/0a879799d51274f77ce19d399a4da7aeb561f537.png,봉사활동,기타,학회/비영리단체,대학생/일반인,1144.0,봉사활동 학회/비영리단체 기타대학생/일반인
1143,1143,(기타) 2022년 제2회 '사랑해효 울림벨' 참가 가족 모집,39,5,2,한국효문화진흥원,한국효문화진흥원,2022.09.01~2022.09.23,50만원,https://www.k-hyo.kr/bbs/board.php?bo_table=notice&wr_id=346,https://www.thinkcontest.com/ufiles/contest/867c242f0d725cc59e487de875466654674e4788.jpg,대외활동,기타,공기업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/2명 이상의 가족,1145.0,대외활동 공기업 기타대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/2명 이상의 가족
1144,1144,2022영주세계풍기인삼엑스포 인삼요리 경연대회,30,5,2,농협 경제지주 인삼 특작부,농협 경제지주 인삼 특작부,2022.09.05~2022.09.30,50만원,https://www.ginsengexpo.org/yjexpo/page.do?mnu_uid=205&bod_uid=712&cmd=258,https://www.thinkcontest.com/ufiles/contest/404bd12412f2f14e7a8cfc3bec570d6b85fa283d.png,예체능대외활동,기타,공기업,대학생/대학원생/일반인/고등학생,1146.0,예체능대외활동 공기업 기타대학생/대학원생/일반인/고등학생
1145,1145,제2회 노매드헐 여성 여행자 글로벌 일러스트레이션 공모전,1275,5,8,노매드헐,노매드헐,2022.09.07~2022.09.25,500불,https://nomadher.com/blog-en/nomadher-illustration-competition-2022,https://www.thinkcontest.com/ufiles/contest/7bc5654406d2c8f04a95f5cfaba8619082c557c5.jpg,디자인예체능해외,기타,중소/벤처기업,대학생/대학원생/일반인/고등학생/제한없음/여행과 그림에 관심 있는 여성,1147.0,디자인예체능해외 중소/벤처기업 기타대학생/대학원생/일반인/고등학생/제한없음/여행과 그림에 관심 있는 여성
1146,1146,"(기타) [제 14회 서울영등포국제초단편영화제] 영등포 어린이, 구민 심사단 모집 (~ 9.27)",66,5,2,서울영등포국제초단편영화제,서울영등포국제초단편영화제,"

(기타) [제 14회 서울영등포국제초단편영화제] 영등포 어린이, 구민 심사단 모집 (~ 9.27)


예체능
대외활동

",500불,www.sesiff.org,https://www.thinkcontest.com/ufiles/contest/eaea38c05bceef4e2bcfb8c340c9889d3c2c8563.jpg,예체능대외활동,기타,공기업,일반인/초등학생,1148.0,예체능대외활동 공기업 기타일반인/초등학생
1147,1147,영화 <에브리씽 에브리웨어 올 앳 원스> 멀티버스 팬아트 공모전,561,5,11,영화 <에브리씽 에브리웨어 올 앳 원스>,영화 <에브리씽 에브리웨어 올 앳 원스>,2022.09.07~2022.09.27,500불,http://cultureple.com/?c=challenge&s=1&gp=1&ob=idx&gbn=viewok&ix=25511,https://www.thinkcontest.com/ufiles/contest/9819a69b8261b63a388fe0b0ff11db24c0a8c67b.jpg,디자인예체능캐릭터/만화,기타,기타,대학생/대학원생/일반인/고등학생/제한없음,1149.0,디자인예체능캐릭터/만화 기타 기타대학생/대학원생/일반인/고등학생/제한없음
1148,1148,(기타)제12회 세계인권도시포럼 운영요원 모집,103,5,9,"광주광역시, UNESCO, 유엔 인권최고대표사무소, 광주광역시 교육청, 국가인권위원회, KOICA","광주국제교류센터, UCLG, 라울발렌베리인권연구소",2022.09.08~2022.09.25,500불,http://www.whrcf.org/,https://www.thinkcontest.com/ufiles/contest/193e9a0bbf51c378829947b81b813cb6db1bf810.jpg,대외활동,기타,학회/비영리단체,대학생/대학원생/일반인,1150.0,대외활동 학회/비영리단체 기타대학생/대학원생/일반인
1149,1149,(기타) 2022 다시함께상담센터 성매매추방주간 토론회,25,5,6,서울특별시,서울특별시립 다시함께상담센터,2022.09.07~2022.09.27,500불,http://dasi.or.kr/html/news/notice_activity.php?bgu=view&idx=1737,https://www.thinkcontest.com/ufiles/contest/44a2df7e1ff24a4172f91e9bb85052c94d7563ec.jpg,대외활동,기타,지방자치단체,대학생/대학원생/일반인,1151.0,대외활동 지방자치단체 기타대학생/대학원생/일반인
1150,1150,(기타) [이력서 사진촬영&메이크업] 일다방에서 취업사진 찍자!,178,5,1,청년일다방,서울특별시립 다시함께상담센터,2022.09.07~2022.09.27,500불,https://bit.ly/3F42fLK,https://www.thinkcontest.com/ufiles/contest/30cbe9620d7f3e1a2bfd7ca33ac68f1c2a28218c.jpg,대외활동취업/창업,기타,중앙정부/기관,대학생/대학원생/일반인/고등학생,1152.0,대외활동취업/창업 중앙정부/기관 기타대학생/대학원생/일반인/고등학생
1151,1151,(서포터즈) 탱글티저 TT 헤어 스쿼드 6기 모집,392,5,8,탱글티저,탱글티저,2022.09.13~2022.09.23,500불,https://form.office.naver.com/form/responseView.cmd?formkey=M2QzNDIyOWMtMGQxZi00ZTUzLTkwMzEtMThiMDQ0,https://www.thinkcontest.com/ufiles/contest/a9456b296ddb789a703c50df118006c9c79aed9a.PNG,대외활동,기타,중소/벤처기업,대학생/대학원생,1153.0,대외활동 중소/벤처기업 기타대학생/대학원생
1152,1152,(서포터즈) 성동구도시관리공단 제1기 다재다능 으쓱(ESG) 서포터즈 추가 모집,41,5,2,성동구도시관리공단,성동구도시관리공단,2022.08.18~2022.09.30,500불,https://www.happysd.or.kr/brd/m_10/view.do?seq=3725&page=1,https://www.thinkcontest.com/ufiles/contest/c0eb25511b8f3f9ab2c607faa555948b23782354.jpg,대외활동,기타,공기업,대학생/대학원생/일반인,1154.0,대외활동 공기업 기타대학생/대학원생/일반인
1153,1153,(기타) 2022 패션 스타트업 스테이지 페스타 지원 기업 모집,136,5,2,서울산업진흥원,(주)인트윈,2022.09.01~2022.09.23,500불,https://drive.google.com/drive/folders/15_PzDSty6cR_bFzQeUe7FI267KeLEPhq?ths=true,https://www.thinkcontest.com/ufiles/contest/1f9c62e228b671aca783ac9d9b1d53347adfaba5.jpg,대외활동취업/창업,기타,공기업,기업,1155.0,대외활동취업/창업 공기업 기타기업
1154,1154,(행사) 제20차 세계한상대회 세미나 메타버스 참가자 모집,655,5,7,재외동포경제단체,"재외동포재단, 울산광역시, 매일경제 MBN",2022.09.07~2022.10.03,500불,https://www.hansang.net/hansang/hansang_convention/pg_contest_semi01_2019_.do,https://www.thinkcontest.com/ufiles/contest/8eeef1f7115dac7720a0ab207b270903ab9a858a.jpg,전시/페스티발,기타,학교/재단/협회,대학생/대학원생/일반인/초등학생/중학생/고등학생,1156.0,전시/페스티발 학교/재단/협회 기타대학생/대학원생/일반인/초등학생/중학생/고등학생
